Position,Energy,Frequency
312.0,0,-15
314.25,-1,-15
314.75,0,-15
315.0,1,-15
315.75,0,-15
316.0,1,-15
316.25,2,-14
316.5,3,-15
316.75,2,-15
317.0,1,-14
317.25,2,-15
317.5,1,-15
317.75,2,-15
318.0,3,-15
318.25,2,-15
318.5,1,-14
318.75,0,-14
319.0,1,-15
319.25,2,-15
319.5,3,-15
319.75,4,-15
320.0,3,-14
320.25,4,-14
320.5,3,-14
320.75,4,-14
321.0,3,-14
321.25,4,-15
321.5,3,-14
321.75,4,-14
322.0,3,-15
322.25,2,-14
322.5,1,-15
322.75,2,-14
323.0,3,-14
323.25,2,-14
323.5,1,-14
323.75,0,-14
324.0,-1,-14
324.25,0,-14
324.5,-1,-14
324.75,0,-14
325.0,-1,-14
325.25,0,-14
325.5,-1,-14
325.75,0,-14
326.0,-1,-14
326.25,0,-14
326.5,-1,-15
326.75,-2,-15
327.25,-3,-15
327.5,-2,-14
327.75,-1,-15
328.0,0,-14
328.25,-1,-15
328.5,0,-15
328.75,1,-15
329.0,0,-15
329.25,1,-15
329.5,2,-15
329.75,1,-15
330.0,0,-15
330.25,1,-15
330.5,0,-15
330.75,1,-15
331.0,2,-15
331.25,1,-15
331.5,2,-15
331.75,3,-15
332.0,2,-15
332.25,1,-15
332.5,2,-15
332.75,3,-15
333.0,2,-15
333.25,3,-15
333.5,4,-15
333.75,3,-15
334.0,4,-15
334.25,3,-15
334.5,2,-15
334.75,3,-15
335.0,2,-15
335.25,1,-15
335.5,2,-15
335.75,3,-15
336.0,2,-15
336.25,1,-14
336.5,0,-14
336.75,1,-14
337.0,2,-14
337.25,1,-14
337.5,0,-14
337.75,-1,-14
338.0,0,-14
338.25,-1,-14
338.5,0,-14
338.75,1,-14
339.0,0,-14
339.25,-1,-14
339.5,0,-14
340.0,-1,-14
340.25,0,-14
340.5,-1,-15
340.75,-2,-15
341.0,-3,-14
341.25,-4,-15
341.5,-3,-15
341.75,-2,-15
342.0,-1,-15
342.25,-2,-15
343.25,-1,-15
343.5,0,-15
344.75,-1,-14
345.25,-2,-15
345.75,-1,-15
346.0,-2,-15
346.5,-1,-15
346.75,-2,-15
347.0,-3,-15
347.25,-2,-15
347.5,-1,-15
347.75,0,-14
348.0,1,-14
348.25,0,-15
348.5,-1,-14
348.75,0,-15
349.0,-1,-15
349.25,-2,-15
349.5,-1,-15
349.75,-2,-14
350.0,-3,-14
350.25,-2,-14
350.5,-3,-15
350.75,-2,-15
351.0,-1,-14
351.25,-2,-15
351.5,-3,-15
351.75,-2,-15
352.0,-3,-15
352.5,-4,-15
